l,Business Name,AUM,First Name,Last Name,Role,Linkedin,
https://skeleton.finance,Skeleton Finance,869.09,,,,,
https://kryptodex.org,KryptoDex,865.66,,,,,
https://www.rebalance.finance,Rebalance Finance,856.64,,,,,
https://symphony.finance,Symphony Finance,853.52,,,,,
https://www.nanoswap.xyz/,Nano Swap,846.48,,,,,
https://dyp.finance,Defi Yield Protocol,842.71,Mihai,Nicusor,Chief Executive Officer,https://www.linkedin.com/in/mihai-nicusor/,
https://dyp.finance,Defi Yield Protocol,842.71,Teki,Kolaneci,Chief Operating Officer,https://www.linkedin.com/in/teki-kolaneci/,
https://kawa.finance,Kawa Finance,835.60,,,,,
https://1776.meme/,1776.MEME,832.66,,,,,
https://satsat.exchange,Satsat,831.32,,,,,
https://superbots.finance,SuperBots,829.90,Benjamin,Duval,Chief Operating Officer,https://www.linkedin.com/in/benjaduval/,
https://donkeswap.com,Donkeswap,823.67,,,,,
https://concave.lol,Concave,819.81,,,,,
https://keysea.xyz/,KeySea,812.06,,,,,
https://bas3d.io,BAS3D,796.81,,,,,
https://luckychip.io/,LuckyChip,790.53,,,,,
https://app.bitdrome.finance/#/bevm/swap,Bitdrome Finance,778.81,,,,,
https://powswap.io/,PoWSwap,775.74,,,,,
https://www.unlimited.trade/pools,Unlimited Network,772.84,,,,,
https://www.sweepnflip.io/,Sweep n Flip,760.60,Leonardo,Carvalho,Co-Founder,https://www.linkedin.com/in/leonardoircarvalho?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAuYeYkBCPupB0qyyccWEJVgMRm7vzOY7vE&lipi=urn%3Ali%3Apage%3Acompanies_company_people_index%3B0ed78307-103e-4262-be2f-1ccdf28e4cff,
https://manhattan.finance,Manhattan,755.92,,,,,
https://nfa.zone/,NFA Zone,752.22,,,,,
https://sage.bet,SageBet,750.02,,,,,
https://xei.finance,Xei Finance,743.28,,,,,
https://www.aimstrong.ai/,AImstrong,716.83,,,,,
https://yieldlend.xyz,YieldLend,708.31,,,,,
https://app.particles.money/dapp,Particles Money,699.00,,,,,
https://www.crust.finance,Crust,696.63,,,,,
https://stableswap.info/,Stableswap DEX,694.49,,,,,
https://frogswap.xyz,Frogswap AMM,686.12,,,,,
https://asgarddao.live/,Asgard Dao,672.78,,,,,
https://eclipse.solarstudios.co/swap,Solar Dex,670.83,,,,,
https://taraperps.com/,TaraPerps,645.32,,,,,
https://www.t3rn.io,t3rn Bridge,640.92,Maciej,Baj,Founder,http://www.linkedin.com/in/maciej-baj,
https://www.t3rn.io,t3rn Bridge,640.92,Lourdes,Tandayag,COO,http://www.linkedin.com/in/lourdestandayag,
https://bitbtc.money/#/,BitANT,640.17,,,,,
https://nexionpulse.com/,Nexion,634.09,,,,,
https://www.nebulalending.io/,Nebula Lending,630.81,,,,,
https://jiblend.xyz,JIBLEND,626.17,,,,,
https://salty.io,Salty.IO,622.25,,,,,
https://www.metapoly.org,Metapoly,620.70,,,,,
https://kivach.org/,Kivach,620.44,,,,,
https://dmxdao.com,DAMX,618.59,,,,,
https://gamblefi.io/,Gamblefi,618.42,,,,,
https://www.sentineltraderbot.com/,Sentinel Trader Bot,612.56,,,,,
https://app.wagmi.bot/,Wagmi Memepad,610.63,,,,,
https://fpex.nexapia.xyz/,Nexapia,599.70,,,,,
https://pattieswap.finance/,PattieSwap,591.72,,,,,
https://www.jamfrens.so,JamFrens,587.81,,,,,
https://pankuku.net,PanKUKU,583.33,,,,,
https://binlayer.xyz/,Binlayer,577.73,,,,,
https://www.worldes.io,WorldEs,568.32,,,,,
https://zendex.finance,ZenDEX,552.07,,,,,
https://superswap.fi,SuperSwap,546.69,,,,,
https://app.covo.finance/trade/MATIC-USD,Covo,539.63,,,,,
https://app.scaryswap.com,ScarySwap,534.19,,,,,
https://app.standardweb3.com/,Standard Protocol Mode,528.18,,,,,
https://commudao.xyz/gameswap,CommuDAO GameSwap,524.68,,,,,
https://perpstreet.xyz/,Perpstreet,522.21,,,,,
https://www.muggle.link,MuggleLink,515.14,,,,,
https://app.moriprotocol.io/,Mori Protocol,508.13,,,,,
https://app.bullionfx.com/trade,BullionFX,503.45,,,,,
https://rfx.exchange/,RFX Exchange,499.56,,,,,
https://app.bankofcronos.com,Bank of Cronos Loans,480.50,,,,,
https://zklend.com/,zkLend LST,480.04,,,,,
https://vaults.yiedl.ai,YIEDL Vaults,476.28,,,,,
https://onavax.com,onAVAX,462.93,,,,,
https://luckystake.app/,LuckyStake.app,455.42,,,,,
https://www.poolz.finance,Poolz Network,453.28,,,,,
https://www.bagelswap.com,Bagelswap,446.61,,,,,
https://clinkfi.io,Clink,445.33,,,,,
https://www.xrayswap.com/,Xray Swap,440.00,,,,,
http://mahalend.com,MahaLend,435.17,,,,,
https://tradeogre.com/markets,TradeOgre,432.87,Lisa ,Smith,Chief Executive Officer,https://www.linkedin.com/in/lisa-smith-60b897133,
https://deficurrent.com/,DefiCurrent,423.71,,,,,
https://kellerfinance.app,Keller Finance,418.01,,,,,
https://wagmidao.io,WagmiDAO,413.74,,,,,
https://degen.express,Degen Express,404.80,,,,,
https://stake.opengpu.fi,OpenGPU,396.83,,,,,
https://definer.org/,DeFiner,384.50,,,,,
https://ponzi.market,ponzi.market,382.76,,,,,
https://liqee.io,Liqee,382.37,,,,,
https://lava.ag,Lava,380.41,,,,,
https://credbull.io,Credbull,378.58,,,,,
https://jbc.finance,JBC.Finance,378.49,,,,,
https://app.ola.finance/networks/0x892701d128d63c9856A9Eb5d967982F78FD3F2AE/markets,SpiritSwap Lending,375.74,,,,,
https://baseswap.blog/,BaseFinance,375.53,,,,,
https://ibtc.kiki.finance,iBTC Finance,369.38,,,,,
https://qrolli.com,Qrolli,366.42,,,,,
https://knightdex.cc/,Knight DEX,366.06,,,,,
https://bridge.terra.money,Terra Bridge,365.35,,,,,
https://aeria.finance/,Aeria,365.08,,,,,
https://www.woof.finance/#/swap,Woof Finance,359.43,,,,,
https://next-gen.basedfinance.io/,Based,352.32,,,,,
https://surfdex.io,Surfswap Classic,349.65,,,,,
https://esdt.market/,EsdtMarket,347.40,,,,,
https://biokript.com,Biokript,346.91,Adnan ,Alisic,Founder,https://www.linkedin.com/in/adnan-alisic-baa192242,
https://for.tube/,ForTube,343.37,,,,,
https://lovelyswap.com/,Lovely Swap,339.56,,,,,
https://www.roe.finance/,Roe Finance,336.26,,,,,
https://augmented.finance,Augmented Finance,326.65,,,,,
https://stakeease.com,StakeEase,325.51,,,,,
https://dapp.getketh.com/home/,LST Optimizer,321.76,,,,,
https://www.spookybase.io,Spooky Base,315.14,,,,,
https://unagiswap.xyz/,unagiswap,311.12,,,,,
https://www.degenhive.ai,DegenHive LST,310.86,,,,,
https://xrgb.xyz,XRGB,307.68,,,,,
https://app.liquidbolt.finance/farms,Liquid Bolt,304.46,,,,,
https://kimberlite.rocks/,Kimberlite,304.16,Isaac ,Ekhaguere,Co-Founder,linkedin.com/in/evmlord,
https://zukeswap.xyz,ZukeSwap,298.24,,,,,
https://solanafarm.finance,Solana Farm,295.40,,,,,
https://venice.finance,VeniceSwap,281.67,,,,,
https://www.jax.finance,Jax Finance,280.01,,,,,
https://basket.algomint.io/,Algomint,275.16,Giles ,Campbell,co-founder,linkedin.com/in/giles-campbell-88442a2b0,
https://dapp.themis.capital/,Themis-lsdFil,274.35,,,,,
https://monopoly.finance,Monopoly Finance,267.81,,,,,
https://waxdao.io,WaxDAO,266.96,,,,,
https://app.invar.finance,InVar Finance,261.96,,,,,
https://evoq.finance,Evoq Finance,259.71,,,,,
https://www.lume.finance/,Lume Finance,257.58,,,,,
https://return.finance,Return Finance,255.06,Daniel ,Ishag,Co-Founder and CEO,https://www.linkedin.com/in/danishag,
https://klondike.finance,Klondike Finance,252.42,,,,,
https://dracoforce.com,Draco Force,250.51,Michael ,Howard,CEO and Founder,https://www.linkedin.com/in/federalmodernization,
https://main.powerswap.fi/swap,PowerSwap,247.31,,,,,
https://www.pumpxy.com,PumpXY,243.78,,,,,
https://www.satofi.app/,Satoshi Finance,240.00,,,,,
https://pyth.ooo,Pythagorean,237.96,,,,,
https://vinufinance.app/borrow,VinuFinance,237.61,,,,,
https://quantoswap.org,QuantoSwap,235.50,,,,,
https://1bch.com,1BCH,234.56,,,,,
https://curvesapp.com/,Curves Protocol,229.79,,,,,
https://bring.finance,Bring.Finance,226.08,,,,,
https://swap.chilizswap.com/#/,ChilizSwap,225.58,,,,,
https://app.syde.fi/,Syde,218.63,,,,,
https://ysl.io,YSL.IO,215.48,Hardev ,Dhillon,Co-Founder,https://www.linkedin.com/in/hardevdhillon,
https://aof.global/staking,Arena of Faith,213.74,,,,,
https://www.bumper.fi,Bumper Finance,210.84,Jonathan ,DeCarteret,Chief Executive Officer,https://www.linkedin.com/in/jonathan-decarteret,
https://www.bumper.fi,Bumper Finance,210.84,Gareth ,Ward,Chief Operating Officer,linkedin.com/in/garethward,
https://www.balus.io,Balus,204.84,,,,,
https://monocerus.world,Monocerus,203.52,,,,,
https://www.perseid.finance,Perseid Finance,198.05,,,,,
https://billionhappiness.finance/,Billion Happiness,192.24,,,,,
http://xops.finance,Xops Finance,189.20,,,,,
https://www.xtrade.exchange/,XTrade,187.35,,,,,
https://archi.finance,Archi Finance,185.76,,,,,
https://summitdefi.com,Summit Defi,182.79,,,,,
https://baksdao.com,BaksDAO,182.11,dini ,mirawati,Chief Operating Officer,linkedin.com/in/dinimirawati,
https://standard.im,Standard Spot CLOB,181.34,Hyungsuk ,Kang,CEO,https://www.linkedin.com/in/hyungsukkang,
https://pholend.com/,PhoLend,178.88,,,,,
https://www.klap.finance,Klap,173.14,,,,,
https://dex.superhero.com/,Superhero DEX,171.85,,,,,
https://vega.xyz,Vega Protocol,171.25,Barney ,Mannerings,Founder,http://www.linkedin.com/in/barnabee,
https://shekelswap.finance/#/,ShekelSwap,171.12,,,,,
https://www.belief.market/,Belief Market,165.37,,,,,
https://www.bfx.finance,BFXfi,163.09,,,,,
http://blasterdex.com,Blaster DEX,163.05,,,,,
https://www.rolluper.xyz,ROUP,162.29,,,,,
https://www.deltafi.xyz,DELTAFi,160.77,,,,,
https://www.crovegas.fun/,CroVegas,159.93,,,,,
https://app.degate.com,DeGate,159.36,,,,,
https://blaspace.io,BlaSpace,158.22,,,,,
http://luckypeach.xyz/,Lucky Peaches,157.38,,,,,
https://magnify.cash/,Magnify Cash,157.05,,,,,
https://pandoraswapxyz.org/,Pandora Swap,153.41,,,,,
https://dexilla.com/,Dexilla,149.38,,,,,
https://dre.finance/,Dre Finance,146.90,,,,,
https://www.demodyfi.com,Demodyfi,143.86,,,,,
https://magsin.io/,Magsinio,143.23,,,,,
https://app.yieldhub.finance,YieldHub Finance,143.16,,,,,
https://app.rollup.finance,Rollup Finance Stake,140.67,,,,,
https://0xroulette.com,0xRoulette Protocol,138.53,,,,,
https://www.bondle.xyz/,Bondle,136.54,,,,,
https://chadfinance.xyz,ChadFinance,136.07,,,,,
https://yyex.io,YYEX,133.34,,,,,
https://www.mayfair.fund,Mayfair Fund,130.83,,,,,
https://maduck.club,Maduck Club,130.53,,,,,
https://swap.omniswap.ai/,OmniSwap,130.44,,,,,
https://wonton.fun,Wonton,130.33,,,,,
https://stableswap.to/,StableSwap,126.70,,,,,
https://app.baseyield.finance/,BaseYield,125.81,,,,,
https://www.flashliquidity.finance,FlashLiquidity,123.53,,,,,
http://hakolabs.app/,Hako,123.02,,,,,
https://www.goledo.cash,Goledo,121.05,,,,,
https://defyswap.finance/,DefySwap,120.12,,,,,
https://onedollardcae.xyz/,OneDollarDCAE,119.13,,,,,
https://www.topcut.finance/,TopCut Finance,118.92,,,,,
https://agdex.io,AGDEX,117.49,,,,,
https://thedragonslair.farm,The Dragon's Lair,116.07,,,,,
https://lista.org/rwa,Lista RWA,115.74,Terry ,Huang,Co-Founder,http://www.linkedin.com/in/terry-huang-347028aa,
https://astradao.org/,Astra DAO,114.10,,,,,
https://www.coreswap.io/,CoreSwap,113.04,,,,,
https://aquaprotocol.xyz/,Aqua Protocol,112.27,,,,,
https://multex.network/swap?chain=SHAPE,MultEX,112.20,,,,,
https://hits4.fun/,Hits4fun,112.12,,,,,
https://borb.fi/,BorB,110.77,,,,,
https://plasma.fuzion.app/,Fuzion Plasma,109.66,,,,,
https://dashboard.purefi.io/,PureFi,109.29,Vasily ,Vidmanov,Chief Operating Officer,https://www.linkedin.com/in/vasily-vidmanov-596620126,
https://phase.cash,Phase,109.11,,,,,
https://betfolio.co,BetFolio,105.98,,,,,
https://www.emberswap.com,EmberSwap,104.64,,,,,
https://element.market,Element NFT Marketplace,104.01,,,,,
https://pairex.io/,PairEx,103.93,,,,,
https://www.ginsengswap.org/,Ginseng Swap,102.78,,,,,
https://app.vingt.io/,Vingt.io,102.17,Masud ,F.,CEO and Founder,https://www.linkedin.com/in/masud-farshori,
https://www.voltageswap.xyz,VoltageSwap,93.45,,,,,
https://czodiac.com,CZODIAC,91.07,,,,,
https://www.thriveonmars.com,Thrive On Mars,90.21,Hunter ,Stanchak,Founder,linkedin.com/in/stanchak,
https://www.skullswap.exchange/#/swap,SkullSwap,89.25,,,,,
https://www.tonyielding.com/,Tonyielding,86.88,,,,,
https://zkfair.io/,Zkfair,80.71,,,,,
https://www.bluespade.xyz,BlueSpade,78.83,,,,,
https://superhedge.com/,SuperHedge,77.76,Christopher ,Tsakok,Co-founder and CTO,https://www.linkedin.com/in/cmht,
https://superhedge.com/,SuperHedge,77.76,Jason ,Er,Co-founder and CEO,https://www.linkedin.com/in/jasonerkh,
https://strikex.com,StrikeX,77.35,,,,,
https://www.p2pflip.xyz/,P2PFlip,76.68,,,,,
https://beratlas.finance,Beratlas Finance,75.32,,,,,
https://lighter.xyz,Lighter,73.69,Vladimir ,Novakovski,Founder and CEO,https://www.linkedin.com/in/vnovakovski,
https://suprafi.app/,SupraFi,72.54,,,,,
https://www.atlasexchange.xyz/,Atlas Exchange,70.27,,,,,
https://apexswap.io/swap,ApexSwap,69.74,,,,,
https://unihedge.org/,Unihedge,66.98,,,,,
https://linkdefi.xyz,LinkDeFi,66.06,,,,,
https://www.fluxusbase.com,FluxusFi,65.04,,,,,
https://app.dorianfi.com/markets,Dorian,64.99,,,,,
https://sedge.fi/,sedge,64.90,,,,,
https://spiral.farm,SpiralDao,64.54,,,,,
https://valorem.xyz,Valorem,64.49,,,,,
https://dogepup.dog,DogePup,63.21,,,,,
https://nexter.fi/,Nexter,62.29,,,,,
https://vive.bouje.finance,ViveLaBouje,60.75,,,,,
https://www.silodefi.com,Silo Protocol,60.43,,,,,
https://mama.io,MAMA,60.39,,,,,
https://bagel-finance-omniston.0xbagel.com/,Bagel Finance,58.68,,,,,
https://slsd.finance,Structured LSD,58.28,,,,,
https://pacman.finance,Pacman,57.02,,,,,
https://www.gmcash.finance,GmCash,56.66,,,,,
https://www.bits.financial/,Bits,56.14,,,,,
https://gton.capital,GTON Capital,52.50,,,,,
https://polyfriend.tech/signIn,polyfriend.tech,50.59,,,,,
https://derify.exchange/trade,Derify Protocol,50.15,,,,,
https://fatex.io,FATExFi,50.12,,,,,
https://aquas.trade,Aquas Trade,50.06,,,,,
https://stablz.one,Stablz,49.60,,,,,
https://coindrip.finance,CoinDrip,49.48,Razvan ,Statescu,Co-Founder,https://www.linkedin.com/in/razvanstatescu,
https://zkfox.io,zkFox,47.52,,,,,
https://pencilsprotocol.io,Pencils Protocol,47.03,,,,,
https://jellybeancash.com/,JellyBeanSwap,46.67,,,,,
https://www.moveflow.xyz/,MoveFlow,45.96,,,,,
https://colafactory.com,ColaFactory,45.86,,,,,
https://rollspace.com,Rollspace,44.35,,,,,
https://www.gloom.finance,Gloom Finance,44.32,,,,,
https://www.dogewhale.com,Dogewhale,43.78,,,,,
https://app.quokkalend.xyz/,QuokkaLend,43.72,,,,,
https://stout.fi/,Stout,43.26,,,,,
https://firi.com,Firi,42.47,Nicolaj ,Petersen,CEO & Founder,http://www.linkedin.com/in/nicolajbroby,
https://firi.com,Firi,42.47,Thuc ,Hoang,Founder & CEO,http://www.linkedin.com/in/thuc-hoang-4056765a,
https://www.randomreward.xyz,Random Reward,42.35,,,,,
https://www.glori.finance,Glori Finance,42.08,,,,,
https://katanaswap.xyz,KatanaSwap,40.76,,,,,
https://app.spartacus.exchange,Spartacus Exchange,39.88,,,,,
https://www.energyfi.io/,Energyfi,38.11,,,,,
https://inkonchain.com/bridge,Ink Bridge,37.42,,,,,
https://www.tanukix.com,TanukiX,36.99,,,,,
https://dvol.finance,dVOL,36.97,,,,,
https://www.mtt.network/,Yaakoswap,36.64,,,,,
https://boomswap.finance,BoomSwap,36.12,,,,,
https://www.jadeswap.fi/,Jadeswap,34.27,,,,,
https://ngmi.zone,NGMI Zone,32.51,,,,,
https://www.mayz.io,MAYZ Protocol,31.86,,,,,
https://sportbet.one/,SportBet,31.71,,,,,
https://defo.xyz,DeFO,30.80,,,,,
https://www.corepilot.finance/,Corepilot,29.64,,,,,
https://a-dex.io,A-DEX,28.18,,,,,
https://www.geni.app/,Genius,27.88,,,,,
https://www.glitterfinance.org/,Glitter Finance,26.62,,,,,
https://www.rhomarkets.xyz,Rho Markets,26.19,,,,,
https://produs.id/dex,PRODUS,25.71,,,,,
https://www.tren.finance/,Tren Finance,25.66,Daryll ,N.,Founder,https://www.linkedin.com/in/danets,
https://deflex.fi,Deflex,25.00,,,,,
https://rubydex.com,RubyDex,24.14,,,,,
https://miningtycoon.fun,Mining Tycoon,24.08,,,,,
https://reholdio.com,ReHold,23.27,Michael ,Semin,co-founder,,
https://reservoir.fi,Reservoir,22.92,,,,,
https://palomino.fi/,Palomino Finance,22.84,,,,,
https://snake.finance,Snake Finance,22.32,,,,,
https://www.openzk.net,OpenZK,19.58,,,,,
https://www.cronews.fun/,cronews,19.52,,,,,
https://fp.io/,Flooring Protocol,17.67,,,,,
https://www.harbor.market,Harbor Market,16.62,,,,,
https://muschairs.com,Musical Chairs,15.68,,,,,
https://www.hyperloan.app/,HyperLoan,15.36,,,,,
https://gomblegames.com,Gomble Games,14.80,Jihoon ,Byun,Chief Executive Officer,https://www.linkedin.com/in/jihoon-byun-075620157,
https://gomblegames.com,Gomble Games,14.80,Junyoung ,Chang,CEO,https://www.linkedin.com/in/junyoung-chang-a2355b82,
https://warp.finance,Warp Finance,14.30,,,,,
https://equitofinance.com,Equito Finance,14.25,,,,,
https://www.sigmao.cc,Sigmao,13.24,,,,,
https://arbor.finance,Arbor Finance,12.58,,,,,
https://flatcoin.cc,FlatCoin DEX,12.50,,,,,
https://www.opendelta.com/,OpenDelta Perpetual Bond,12.30,Konstantin ,Wünscher,Co-Founder and CEO,https://www.linkedin.com/in/konstantin-w%C3%BCnscher-7b742493,
https://www.opendelta.com/,OpenDelta Perpetual Bond,12.30,Nick ,Schteringard,Co-Founder,https://www.linkedin.com/in/schteringard,
http://www.lunafi.io,LunaFi,11.56,,,,,
https://www.microcredittoken.com/,Micro Credit Project,11.00,,,,,
https://coffer.city,Coffer City,10.97,,,,,
https://dropcopy.io/pari,DropCopy,10.88,,,,,
https://opaldefi.xyz,Opal DeFi,10.35,,,,,
https://www.csrfi.xyz/,CSRfi,9.97,,,,,
https://print3r.xyz/#/home,PRINT3R,9.82,,,,,
https://www.windfallgame.com/,Windfall,9.72,,,,,
https://fei.money/,Fei Protocol,9.33,,,,,
https://utyabswap.com/,UtyabSwap,9.07,,,,,
https://circlepacific.xyz/,CirclePacific,9.01,,,,,
https://fleet.fractit.com/,Fractit Fleet,9.00,Sunny ,Kumar,Founder,linkedin.com/in/salixo,
https://axion.finance,Axion Finance,8.89,,,,,
https://nayms.com/,Nayms,8.66,,,,,
https://debets-protocol.gitbook.io/untitled/,Debets,8.37,Sara ,Tandowsky,CEO,https://www.linkedin.com/in/saratandowsky,
https://debets-protocol.gitbook.io/untitled/,Debets,8.37,Samy ,Pessé,Co-founder,https://www.linkedin.com/in/samypesse,
https://www.polytrade.finance/,Polytrade,7.89,Bahij ,Salem,Owner,http://www.linkedin.com/in/bahij-salem-34aa1924,
https://ecodefi.net,EcoDeFi,7.21,,,,,
https://purplebridge.link,Purple Bridge DEX,7.09,,,,,
https://www.dumpex.xyz,DumpEX,6.96,,,,,
https://epochisland.io,Epoch Island,6.64,,,,,
https://mjolnir.exchange/,Mjolnir Exchange,6.46,,,,,
https://orio.io/,ORIO,6.43,,,,,
https://www.zharta.io,Zharta,6.15,Diogo ,Pires,Co-Founder and CTO,https://www.linkedin.com/in/diopires,
https://www.zharta.io,Zharta,6.15,Nuno ,Cortesão,Co-Founder and CEO,linkedin.com/in/nunocortesao,
https://alphax.com/,AlphaX,6.13,,,,,
https://www.rage.trade/,Rage Trade,5.92,,,,,
https://size.cash,Size Lending,5.83,,,,,
https://www.feeder.finance,Feeder Finance,5.71,,,,,
https://every.finance,EveryFinance,5.61,,,,,
https://swivel.exchange/,Swivel Finance,5.49,,,,,
https://moth.finance,Moth Finance,5.11,,,,,
https://crocodile.finance,Crocodile Finance,4.90,,,,,
https://www.xmas-past.com,Xmas Past,4.87,,,,,
https://ad-astra.multiversx.com/,Ad-Astra Bridge,4.63,Beniamin ,Mincu,Founder and CEO,https://www.linkedin.com/in/beniaminmincu,
https://ad-astra.multiversx.com/,Ad-Astra Bridge,4.63,Lucian ,Todea,Co-Founder,https://www.linkedin.com/in/luciantodea,
https://www.westarter.org,WeStarter,4.45,,,,,
https://credible.finance/,Credible Finance,4.01,Akshay ,Soam,Co-founder,https://www.linkedin.com/in/akshay-soam,
https://credible.finance/,Credible Finance,4.01,Jacob ,McCarthy,Chief Operating Officer,https://www.linkedin.com/in/jvcob1,
https://mirakle.io,Mirakle Defi,3.65,,,,,
https://www.bitlen.io,Bitlen Finance,3.28,,,,,
https://solbank.finance,Solbank Finance,3.23,,,,,
https://www.revenant.gg/,TempoDAO,3.22,,,,,
https://www.zenfinance.space/,ZenFinance,3.06,,,,,
https://catton.ai/,Catton,3.01,,,,,
https://base3d.app,Base3D,3.00,,,,,
https://www.colors.finance/,Colors,3.00,,,,,
https://applepies.co,ApplePie,2.73,,,,,
https://poseidollar.com,Poseidollar,2.48,,,,,
https://www.tesseract.world/,Tesseract World,2.33,,,,,
https://minerpepe.com,Miner PEPE,2.26,,,,,
https://aidapp.com,AIDApp,2.10,Bohdan ,Prylepa,Co-Founder | CEO,http://www.linkedin.com/in/prilepab,
https://app.zkex.com,ZKEX,2.05,Balal ,Khan,Founder,https://www.linkedin.com/in/balalkhan,
https://crackandstack.com,Crack And Stack,1.84,,,,,
https://createdao.org/,CreateDAO,1.72,,,,,
https://LND.fi,LND,1.71,,,,,
https://rocky.cash/,Rocky,1.31,,,,,
https://dexodus.finance,Dexodus Finance,1.31,,,,,
https://aquadex.co/swap,Aquadex,1.29,,,,,
https://www.templedao.link,TempleDAO,1.27,,,,,
https://alyx.finance/,Alyx finance,1.25,,,,,
https://www.sapphiremine.xyz,Sapphire Mine,1.19,,,,,
https://hodl.fox.one,Hodl Fox,1.16,,,,,
https://www.pidao.finance/,Pidao Finance,1.16,,,,,
https://octoplace.io,OCTOplace,1.15,,,,,
https://defidash.net/,Defidash Agent,1.10,,,,,
https://settlex.finance/,SettleX,1.07,,,,,
https://rikkei.finance/,Rikkei Finance,1.07,,,,,
https://donaswap.com,DONASWAP,1.02,,,,,
https://app.ssap.finance/dashboard,SSAP,1.00,,,,,
https://www.tempest.capital,Tempest Capital,0.97,,,,,
https://nodo.xyz,NODO,0.85,Vincent ,Li,Co-Founder,https://www.linkedin.com/in/vincent1110,
https://nodo.xyz,NODO,0.85,Sowmya ,R.,Co-Founder,linkedin.com/in/sowmya-raghavan,
https://oreswap.xyz/,OreSwap,0.77,,,,,
https://magnetdao.io/,Magnet DAO,0.67,,,,,
https://www.beralis.xyz,Beralis,0.56,,,,,
https://www.ferdyflip.xyz,FerdyFlip,0.54,,,,,
https://blinkswap.xyz,Blinkswap,0.52,,,,,
https://xfam.tech,xfam.tech,0.51,,,,,
https://btc.allo.xyz/,alloBTC,0.49,Nitin ,Dwivedi,Founding Member,https://www.linkedin.com/in/nitin-dwivedi57,
https://btc.allo.xyz/,alloBTC,0.49,Boris ,R.,Founding Team,https://www.linkedin.com/in/boris-redfern,
https://www.hectagon.finance,Hectagon,0.49,,,,,
https://www.grappa.finance,Grappa Finance,0.45,,,,,
https://www.cadenceprotocol.io,Cadence Protocol,0.38,,,,,
https://liondex.com,LionDEX,0.38,,,,,
https://nyke.finance,Nyke Finance,0.36,,,,,
https://vaultWin.com,VaultWin,0.29,,,,,
https://matrixai.finance,MatrixAI,0.20,,,,,
https://jettonbtc.com,jBTC,0.19,,,,,
https://www.taichidao.io,TaiChi,0.13,,,,,
https://moose.market,Moose,0.11,,,,,
https://www.jumpdefi.xyz/,JumpDefi,0.11,,,,,
https://swap.defiob.com,OBSwap,0.09,,,,,
https://scribeswap.xyz,Scribeswap,0.08,,,,,
https://app.kopi.money/,Kopi DEX,0.08,,,,,
https://meowminer.com,Meow Miner,0.08,,,,,
https://raidshift.com,RAIDSHIFT Marketplace,0.06,,,,,
https://www.cthulhu.finance/,Cthulhu.Finance,0.06,,,,,
https://app.moby.trade,Moby,0.05,,,,,
https://waxdeer.com,WDJC,0.05,,,,,
https://multiverse.fntokens.xyz/,multiverse,0.01,,,,,
https://azex.io/,AZEX,0.01,,,,,
https://option.dance,Option Dance,0.01,,,,,
https://www.talentprotocol.com,Talent Protocol,0.01,,,,,
https://unclesam.finance/,UncleSam Protocol,0.01,,,,,
https://www.intuition.systems,Intuition,0.01,Niall ,Darby,CEO,https://www.linkedin.com/in/niall-darby-8a7a721,
https://www.intuition.systems,Intuition,0.01,William ,Luedtke,Founder,https://www.linkedin.com/in/william-luedtke-b0a3bb5a,
https://www.bsx.exchange,BSX Exchange,0.00,,,,,
https://mateswap.xyz,MateSwap,0.00,,,,,
https://www.rizefi.com,RIZE,0.00,,,,,
https://aurumfi.io/,Aurum,0.00,,,,,
https://bitgertswap.com/#/swap,Bitgert Swap,0.00,,,,,
https://www.lago.finance/,Lago Bridge,0.00,,,,,
http://risingundead.com/,Rising Undead,0.00,,,,,
https://hliquity.org/,HLiquity,0.00,,,,,
https://onionswap.site,OnionSwap,0.00,,,,,
https://www.kokomo.finance,Kokomo Finance,0.00,,,,,
https://www.foxify.trade/,foxify,0.00,Danny ,Winn,Chief Executive Officer,linkedin.com/in/danny-winn-17690535,
https://stobix.com,Stobix,0.00,Marcus ,Chen,COO,linkedin.com/in/marcus-ch,
https://stobix.com,Stobix,0.00,Michael ,Semin,Founder,http://www.linkedin.com/in/michael-semin,
https://stakin.gg,Stakin,0.00,,,,,
https://oraprotocol.fi,Ora Protocol,0.00,,,,,
https://piggybankdao.finance,Piggybank DAO,0.00,,,,,
https://app.solidpulse.xyz,SolidPulse,0.00,,,,,
https://www.manifold.xyz/,manifold.xyz,0.00,Eric ,Diep,Founder,https://www.linkedin.com/in/dieperic,
https://www.manifold.xyz/,manifold.xyz,0.00,Wilkins ,Chung,Founder,linkedin.com/in/wwhchung,
https://chainspot.io/portal,Chainspot,0.00,Artem ,Avdeev,Co-founder,http://www.linkedin.com/in/afmx,
https://www.memecast.ai/,MEMECAST.AI,0.00,,,,,
https://www.genesisdao.io,Genesis DAO,0.00,,,,,
https://seiyan.fun,seiyan fun,0.00,,,,,
https://thegraph.com/,The Graph,0.00,,,,,
https://taolie.ai/,TAOlie,0.00,,,,,
https://www.circle.com/en/,Circle,0.00,Ryan ,Feit,Chief Executive Officer and Co-Founder,https://www.linkedin.com/in/acwaaaxawcobnhfufi7ddjvypkufvbwzzowhzw4,
https://www.circle.com/en/,Circle,0.00,Coralie ,Billmann,Managing Director,linkedin.com/in/coralie-billmann-cfa-2146a1165,
