coin_id,symbol,name,snapshot_date,price_usd,market_cap_usd,total_volume_usd,market_cap_rank
caldera,,,2026-03-12,0.1372099041764047,23951714.725489736,4287757.2884334875,
caldera,,,2026-03-13,0.13866546479003714,24202245.16975599,3278119.724431078,
caldera,,,2026-03-14,0.13655135237757102,23861999.74806868,2437600.9304915457,
caldera,,,2026-03-15,0.13840322262823493,24204642.08805166,1993212.9988862732,
caldera,,,2026-03-16,0.14341769190152304,25060490.07888833,4914763.755267371,
caldera,,,2026-03-17,0.1461763799593975,25540137.78690485,7678808.243384813,
caldera,,,2026-03-18,0.1381343091930515,24144671.784022894,4877303.440270259,
caldera,,,2026-03-19,0.1365354662310268,23858777.080190003,3644278.047744495,
caldera,,,2026-03-20,0.13696681244435258,23923743.25149014,2745755.92100752,
caldera,,,2026-03-21,0.13455627618168084,23515269.09797254,2066529.2734380413,
caldera,,,2026-03-22,0.1289383177820207,22563783.113148954,2640131.615241976,
caldera,,,2026-03-23,0.1321849986789343,23099346.442925256,3802286.9770894195,
caldera,,,2026-03-24,0.12963181621426398,22652312.211962733,5076288.302488831,
caldera,,,2026-03-25,0.13217069326985897,23107734.169740118,3169279.3664060654,
caldera,,,2026-03-26,0.12817946681489817,22395742.49564106,4152505.182380412,
caldera,,,2026-03-27,0.12457806154820658,21769158.329588953,3542339.3048694264,
camp-network,,,2026-03-01,0.00296268343551551,6222602.383956714,3805601.49371638,
camp-network,,,2026-03-02,0.0029284290726957355,6173878.325269511,6695567.192550081,
camp-network,,,2026-03-03,0.0028423600566099276,5976972.107559596,3686336.2016218696,
camp-network,,,2026-03-04,0.0028223398841573225,5927272.526214936,2728112.504101823,
camp-network,,,2026-03-05,0.0027506876864741158,5756562.623603845,2098828.0956424186,
camp-network,,,2026-03-06,0.0027108475943540314,5694238.472305601,1383687.9681211393,
camp-network,,,2026-03-07,0.0026700786251906846,5607960.484931988,1281114.9600011376,
camp-network,,,2026-03-08,0.0026752507605054873,5618026.597061522,1362832.1497384033,
camp-network,,,2026-03-09,0.0027306995027662523,5738382.6727726655,1548908.298104885,
camp-network,,,2026-03-10,0.002740987416152188,5754864.325720562,1385542.9442748793,
camp-network,,,2026-03-11,0.0027271113226946552,5738929.152478294,1172796.6540894692,
camp-network,,,2026-03-12,0.0027418011315692246,5752900.6920147585,1136699.9597532346,
camp-network,,,2026-03-13,0.0027199203078566696,5711612.775001885,2082608.856352692,
camp-network,,,2026-03-14,0.002782114162229232,5833330.147172799,938163.0969938382,
camp-network,,,2026-03-15,0.0032178140056852243,6634149.447715125,7619198.27099768,
camp-network,,,2026-03-16,0.002846043973927918,5979615.446774995,5833529.2768734,
camp-network,,,2026-03-17,0.002763470289680231,5802062.8948100805,2310235.7595486497,
camp-network,,,2026-03-18,0.0026039577660946587,5477117.064818326,2247297.4348313725,
camp-network,,,2026-03-19,0.0026187918518817887,5489363.9676608145,1590019.8381998437,
camp-network,,,2026-03-20,0.0024538083852923475,5153987.593154782,3545205.93852943,
camp-network,,,2026-03-21,0.002401921613071542,5042740.3798507955,2208317.409408713,
camp-network,,,2026-03-22,0.002334932314105207,4905220.001237493,3357141.119734842,
camp-network,,,2026-03-23,0.0023477842249925323,4930346.872484317,2880763.863572384,
camp-network,,,2026-03-24,0.0022523535644964664,4730269.871129029,4529654.394076836,
camp-network,,,2026-03-25,0.0022777669407200865,4783225.180894624,970458.9884637521,
camp-network,,,2026-03-26,0.002324890181735575,4833822.352305899,2680183.0874006483,
camp-network,,,2026-03-27,0.00208230824080945,4375037.896200851,2853044.8232578137,
cartesi,,,2026-03-01,0.023454602334133493,21255880.075610556,4148795.518577257,
cartesi,,,2026-03-02,0.024035669021857643,21780132.671164136,2550861.2672868473,
cartesi,,,2026-03-03,0.024007972778146133,21663759.417237367,1890071.3614323323,
cartesi,,,2026-03-04,0.02464403973874982,22345885.310379796,1697040.3251688408,
cartesi,,,2026-03-05,0.024247102343130447,21960728.89666975,2553444.065751336,
cartesi,,,2026-03-06,0.023623205456396613,21410853.526166957,3786438.8403623844,
cartesi,,,2026-03-07,0.023603070656723728,21392839.96340418,5338504.833289077,
cartesi,,,2026-03-08,0.023313734187847015,21133712.925150234,3651136.444208994,
cartesi,,,2026-03-09,0.02390561676343395,21668818.476819262,2865279.444813935,
cartesi,,,2026-03-10,0.025485214771666206,23105849.08286987,4417871.594733411,
cartesi,,,2026-03-11,0.02501987075632226,22676218.506583333,6628963.487029466,
cartesi,,,2026-03-12,0.025068418364064524,22726929.14964234,1979797.8397374211,
cartesi,,,2026-03-13,0.025333957698358618,22976696.457836553,1808135.4974924584,
cartesi,,,2026-03-14,0.025249469088130708,22903356.626771253,1319199.7052256854,
cartesi,,,2026-03-15,0.02533350725030082,22984145.90934458,1383992.1732383152,
cartesi,,,2026-03-16,0.026004468835894776,23594480.58109409,1533835.8814344942,
cartesi,,,2026-03-17,0.02567511052306411,23284517.286520857,2752667.5692962524,
cartesi,,,2026-03-18,0.025364620881227654,23015610.9058465,14571397.90819171,
cartesi,,,2026-03-19,0.025097068143286348,22778052.681303162,3442856.5538542243,
cartesi,,,2026-03-20,0.024881054206433714,22615183.537469868,1885312.3360404004,
cartesi,,,2026-03-21,0.024391178502209485,22158251.440777674,2122284.1280360837,
cartesi,,,2026-03-22,0.023085971284152743,20960805.84042505,1678822.006253576,
cartesi,,,2026-03-23,0.024084146143936024,21862701.606669564,1633695.732283468,
cartesi,,,2026-03-24,0.023742748177021187,21530245.640293464,1247486.1007567295,
cartesi,,,2026-03-25,0.023938765300751185,21740081.971570916,1199607.234007968,
cartesi,,,2026-03-26,0.023498638403515654,21391005.647604074,6326400.636078242,
cartesi,,,2026-03-27,0.022589690939647994,20523415.82046208,2664829.080143683,
carv,,,2026-03-01,0.05992624622401081,31127548.017642308,2769886.879645469,
carv,,,2026-03-02,0.06214255598412197,32314478.283194542,5257449.827711111,
carv,,,2026-03-03,0.05952793629856286,30911147.52532335,4079826.7754555,
carv,,,2026-03-04,0.06168788918555166,32118822.61488511,5467891.3277255185,
carv,,,2026-03-05,0.06096369082784719,31660967.315179616,4237415.573199835,
carv,,,2026-03-06,0.058981320291232195,30618027.343763184,2573522.058646341,
carv,,,2026-03-07,0.057830234723085294,30024660.316680923,4915401.684134149,
carv,,,2026-03-08,0.05619495966779914,29197449.07778868,4096478.5122191166,
carv,,,2026-03-09,0.05595172105917636,29051934.605222415,2447274.8905243683,
carv,,,2026-03-10,0.05639251310826778,29447145.89790792,2473761.995167221,
carv,,,2026-03-11,0.05707279451627826,29813919.802571326,3470909.311226138,
carv,,,2026-03-12,0.057129721631400794,30363092.100285456,1930143.4224032736,
carv,,,2026-03-13,0.05794750032927964,30753207.20137526,3517969.2504205164,
carv,,,2026-03-14,0.05679747831358891,30182590.43995831,1801816.3012779455,
carv,,,2026-03-15,0.05821394112820446,30938949.88336485,2829625.9989778926,
carv,,,2026-03-16,0.05948005675931304,31612303.002395615,3084894.261723915,
carv,,,2026-03-17,0.06114703345450969,32479998.676781558,4323004.914867848,
carv,,,2026-03-18,0.05839933252700186,31069907.254772726,7992636.972843421,
carv,,,2026-03-19,0.05729230701831499,30444537.46848391,3647121.605992085,
carv,,,2026-03-20,0.0589029077724182,31295475.344896276,4452341.069477284,
carv,,,2026-03-21,0.05867990690059145,31187892.154002007,2515187.2948819594,
carv,,,2026-03-22,0.055450232594482965,29468648.96960271,3404972.134401117,
carv,,,2026-03-23,0.05566580940326813,29586135.50907945,4241308.381367089,
carv,,,2026-03-24,0.056654394454295924,30109075.473202612,3538562.268352854,
carv,,,2026-03-25,0.057808490407417375,30723841.54976685,3125093.187321658,
carv,,,2026-03-26,0.0560662123279538,29803562.298379485,6505931.775996955,
carv,,,2026-03-27,0.055929036519191545,29806962.671573047,5263280.318051317,
catizen,,,2026-03-01,0.038767291171742116,15425035.495734341,3534761.218878247,
catizen,,,2026-03-02,0.04057364034321162,16426471.757024243,2339919.9977607303,
catizen,,,2026-03-03,0.03991051072576026,16155648.42950471,1896310.2972032137,
catizen,,,2026-03-04,0.03971251645972719,16094052.186412709,1582075.4661255032,
catizen,,,2026-03-05,0.03975313549101023,16097316.043975461,2198526.7437925776,
catizen,,,2026-03-06,0.03887785839468096,15727419.813602423,3110954.4592361026,
catizen,,,2026-03-07,0.038213923927897846,15498320.821485762,2057854.036418237,
catizen,,,2026-03-08,0.03879707684248884,15707150.211183388,2088133.600778911,
catizen,,,2026-03-09,0.040202415655621035,16271130.490597108,7803532.5728512565,
catizen,,,2026-03-10,0.04249266413012821,17209024.106168073,4175769.232514745,
catizen,,,2026-03-11,0.042896062125786234,17360835.753037725,3761124.706153789,
catizen,,,2026-03-12,0.0438964293435472,17739914.003978662,11833701.398806663,
catizen,,,2026-03-13,0.04303452895293972,17379164.48385888,3573477.705287181,
catizen,,,2026-03-14,0.04387263145613734,17754569.94956298,3102947.4960856503,
catizen,,,2026-03-15,0.04368128207946441,17684975.900891952,2612200.5804892983,
catizen,,,2026-03-16,0.045450884808860156,18400632.961896077,2994846.1986389444,
catizen,,,2026-03-17,0.04505576580707199,18234824.078257732,2642581.31636562,
catizen,,,2026-03-18,0.04303932932328596,17400102.978882406,3355454.0822761124,
catizen,,,2026-03-19,0.04131708432385252,16707604.454161212,2846279.2150812224,
catizen,,,2026-03-20,0.04224989561193984,17134094.544104397,2568317.1323975483,
catizen,,,2026-03-21,0.04221779664046418,17084369.84484215,2130282.7896936024,
catizen,,,2026-03-22,0.04085774740061441,16565732.436133934,3429096.8817694513,
catizen,,,2026-03-23,0.043931526479481404,18071798.655941647,4790447.157753325,
catizen,,,2026-03-24,0.046977175356082035,19353076.93569274,6310701.2312257895,
catizen,,,2026-03-25,0.04580637435786351,18863580.05905661,3018883.9622026007,
catizen,,,2026-03-26,0.044423111224262714,18314198.226753995,3387038.474959319,
catizen,,,2026-03-27,0.049366464497335304,20318873.835029062,8076370.13326573,
celer-network,,,2026-03-01,0.002560878741171213,14501658.895974083,6443918.451247531,
celer-network,,,2026-03-02,0.00256924743176327,14533787.1293128,4836829.38905264,
celer-network,,,2026-03-03,0.0025222909323927077,14242404.708773186,3713093.975379986,
celer-network,,,2026-03-04,0.00260063266303903,14676988.906304797,3021020.3988134004,
celer-network,,,2026-03-05,0.0026528563354357884,14975653.475458883,3444885.891822801,
celer-network,,,2026-03-06,0.0025571177491287207,14435509.956096465,3555274.8329247017,
celer-network,,,2026-03-07,0.002462345701435054,13904210.611903476,3123663.289542158,
celer-network,,,2026-03-08,0.0024728550664191193,13954909.910996038,3193168.907744089,
celer-network,,,2026-03-09,0.0025821013105640665,14587904.048460908,4798270.199942842,
celer-network,,,2026-03-10,0.002637700580748134,14890245.994014824,3696084.506598299,
celer-network,,,2026-03-11,0.002699844315723379,15240432.462071871,2875331.783432854,
celer-network,,,2026-03-12,0.002676823240915552,15118819.67776191,2746825.8749723616,
celer-network,,,2026-03-13,0.002659192517986309,15010420.845378285,2392440.1771249557,
celer-network,,,2026-03-14,0.0026754278171348695,15108693.400011659,1760604.115764894,
celer-network,,,2026-03-15,0.002708623888521454,15292765.319622954,2075161.6945808015,
celer-network,,,2026-03-16,0.0028485076921043496,16093475.561332561,2321534.977011944,
celer-network,,,2026-03-17,0.0028825166577564317,16269195.601848625,2544440.343177695,
celer-network,,,2026-03-18,0.002807293392232819,15849681.873495096,3072684.9828228843,
celer-network,,,2026-03-19,0.002823928406377323,15936007.10785052,2532078.2140507987,
celer-network,,,2026-03-20,0.002743023158838632,15511030.009663086,7170652.847795839,
celer-network,,,2026-03-21,0.0026688434957759227,15066815.422307916,3513330.9800011795,
celer-network,,,2026-03-22,0.0024676207518266793,13932766.688990101,2535044.2635996966,
celer-network,,,2026-03-23,0.002520897655704204,14227197.624048375,2543498.933843582,
celer-network,,,2026-03-24,0.0026318565209923848,14849374.802313896,2414829.691266003,
celer-network,,,2026-03-25,0.0027763501726989514,15673719.297226463,2111856.844501354,
celer-network,,,2026-03-26,0.0026529295628907323,14996754.943347333,4142645.219104858,
celer-network,,,2026-03-27,0.002431853629989439,13729197.231755618,2745936.927385803,
cetus-protocol,,,2026-03-01,0.015801177516696813,14392702.931851547,4240065.05427214,
cetus-protocol,,,2026-03-02,0.016701897717494113,15222899.006110346,3025836.8773328476,
cetus-protocol,,,2026-03-03,0.016575775752320172,15081183.85124711,2362135.224807275,
cetus-protocol,,,2026-03-04,0.01689569801356625,15369375.82087828,2659093.9531206954,
cetus-protocol,,,2026-03-05,0.01681850324153146,15314735.502846982,2053057.1076134944,
cetus-protocol,,,2026-03-06,0.016174394776130516,14720777.546203963,2143390.4570174976,
cetus-protocol,,,2026-03-07,0.015579138300597878,14177856.190952823,2043174.0787243303,
cetus-protocol,,,2026-03-08,0.015654193568345576,14244482.622580994,1846713.4460262365,
cetus-protocol,,,2026-03-09,0.016266430634178267,14794427.556122566,2416356.481156331,
cetus-protocol,,,2026-03-10,0.016327283097108576,14847431.85483153,2293804.5844978127,
cetus-protocol,,,2026-03-11,0.01686177500503426,15336611.075487753,6895691.113087472,
cetus-protocol,,,2026-03-12,0.017527003808712995,16141004.81145874,14881903.09660667,
cetus-protocol,,,2026-03-13,0.01758782399422941,16221775.570345197,4151544.7953156997,
cetus-protocol,,,2026-03-14,0.017088594548301566,15745915.321475064,2195557.223411302,
cetus-protocol,,,2026-03-15,0.017532140441558815,16176252.885651061,2020766.8177406192,
cetus-protocol,,,2026-03-16,0.018905084882237026,17454732.913107865,3016946.652761752,
cetus-protocol,,,2026-03-17,0.019164266081774944,17673980.981598627,6646177.664244569,
cetus-protocol,,,2026-03-18,0.01889662667725563,17423454.436413728,7013919.024006677,
cetus-protocol,,,2026-03-19,0.01876957728958304,17301581.160933327,3329264.483860573,
cetus-protocol,,,2026-03-20,0.018886413690903738,17417727.07061639,2485971.1957415137,
cetus-protocol,,,2026-03-21,0.02069779746491374,19094824.37695256,10023571.14580513,
cetus-protocol,,,2026-03-22,0.022783586046129012,21003325.371031098,19073997.2110749,
cetus-protocol,,,2026-03-23,0.023056413854430798,21257780.987096086,19027040.493803587,
cetus-protocol,,,2026-03-24,0.022114748772239155,20400135.654833134,10735775.337492742,
cetus-protocol,,,2026-03-25,0.024760973468853045,22831871.340291023,11205198.548687756,
cetus-protocol,,,2026-03-26,0.024130152585954325,22260450.301681742,7274567.905461666,
cetus-protocol,,,2026-03-27,0.02437753778522919,22491706.29559309,12018487.12763326,
chainbase,,,2026-03-01,0.04900469161963218,7842273.231520894,2816743.1076694406,
chainbase,,,2026-03-02,0.049014101159416956,7841239.417200366,3330232.054995101,
chainbase,,,2026-03-03,0.04833381374311282,7732974.50150517,2620209.7118676826,
chainbase,,,2026-03-04,0.049232084280752944,7884574.528150402,2992481.93116965,
chainbase,,,2026-03-05,0.04793053009612951,7669317.048483896,2466243.0883079907,
chainbase,,,2026-03-06,0.048486113716946964,7757272.511805915,2357130.519725954,
chainbase,,,2026-03-07,0.04881737116200742,7816864.767142589,3004641.7901716274,
chainbase,,,2026-03-08,0.04750314397316742,7598296.71902102,2141567.1087135994,
chainbase,,,2026-03-09,0.04727684034849389,7564376.831855344,1686876.694503681,
chainbase,,,2026-03-10,0.048811150315785985,7811369.227107952,2285013.296571419,
chainbase,,,2026-03-11,0.050827918480467214,8132466.956874753,8783133.62367426,
chainbase,,,2026-03-12,0.052111701810034695,8334456.617270848,4506601.971482851,
chainbase,,,2026-03-13,0.05324619364116171,8520864.117101012,3471591.644513237,
chainbase,,,2026-03-14,0.0781149836584751,12384629.739318602,101310986.89412324,
chainbase,,,2026-03-15,0.06901397158355359,11048593.03960294,125261248.55578533,
chainbase,,,2026-03-16,0.06738908643370904,10788637.07163739,23915262.240154233,
chainbase,,,2026-03-17,0.05772736539312783,9236378.462900452,9307748.123960666,
chainbase,,,2026-03-18,0.056543744509770795,9064923.552235994,14232408.752137477,
chainbase,,,2026-03-19,0.05351464306789523,8575569.636304842,26925389.332748834,
chainbase,,,2026-03-20,0.05482415129332584,8771132.75830893,7595750.868950525,
chainbase,,,2026-03-21,0.052600088916376214,8414960.162106646,5290083.363628857,
chainbase,,,2026-03-22,0.04916431658306646,7861598.644263011,6486462.82772788,
chainbase,,,2026-03-23,0.04805800494070947,7689085.756701196,5675734.267528738,
chainbase,,,2026-03-24,0.06418222715204944,10266230.566036897,63859717.4269365,
chainbase,,,2026-03-25,0.05939530141362758,9507710.230488107,67570499.81675933,
chainbase,,,2026-03-26,0.062345181986540515,9971448.884387521,23911301.672131613,
chainbase,,,2026-03-27,0.08644250091668239,13830800.146669183,106817125.29868737,
chaingpt,,,2026-03-01,0.02051411585753436,17978875.35368509,4998354.424287304,
chaingpt,,,2026-03-02,0.02119967706768382,18582389.589038312,3497613.386763444,
chaingpt,,,2026-03-03,0.021997521040569065,19220414.507512245,5443647.15484697,
chaingpt,,,2026-03-04,0.022456439012997056,19683697.0872404,10249782.669617224,
chaingpt,,,2026-03-05,0.021854615687694652,19158741.91929969,3524793.861136938,
chaingpt,,,2026-03-06,0.02152824607943785,18865083.167622175,3441434.2646791707,
chaingpt,,,2026-03-07,0.020867458345440786,18287982.247032404,2640476.78654051,
chaingpt,,,2026-03-08,0.020968358172487128,18370593.750526242,3084787.811599164,
chaingpt,,,2026-03-09,0.021051836020732594,18445357.70138792,3525092.558870226,
chaingpt,,,2026-03-10,0.02136372364156626,18704588.950129364,3255639.1942851683,
chaingpt,,,2026-03-11,0.021989992293609664,19269788.42057967,4449359.186368784,
chaingpt,,,2026-03-12,0.021675332472867376,18964683.468624797,2834850.0229525627,
chaingpt,,,2026-03-13,0.022567417739770577,19769808.45125202,3067185.298161774,
chaingpt,,,2026-03-14,0.021971992582687574,19223431.37284255,3392812.7263758206,
chaingpt,,,2026-03-15,0.023657517684661337,20731828.456455816,4881785.632803587,
chaingpt,,,2026-03-16,0.02380642395798052,20852827.545509353,7792696.930326272,
chaingpt,,,2026-03-17,0.023435818271834438,20531055.920335922,2823274.8990624794,
chaingpt,,,2026-03-18,0.022282106200372565,19529401.465997066,4920412.40372184,
chaingpt,,,2026-03-19,0.02154781190490749,18864272.77712219,2670808.6131698727,
chaingpt,,,2026-03-20,0.021425979233441087,18784640.284644388,2483990.773476008,
chaingpt,,,2026-03-21,0.021495576256239036,18841299.560607597,1952386.926568176,
chaingpt,,,2026-03-22,0.02023216486373194,17733457.42639329,3170637.2448456003,
chaingpt,,,2026-03-23,0.020595526813639298,18060348.892679315,2156244.742712561,
chaingpt,,,2026-03-24,0.02095247374681621,18365224.708346397,4964665.017479556,
chaingpt,,,2026-03-25,0.02145050952421607,18801694.042034555,3240069.3840284054,
chaingpt,,,2026-03-26,0.019931351249607675,17459736.067335986,3185193.11356078,
chaingpt,,,2026-03-27,0.019214444130682882,16852943.557603814,2559004.9731405484,
chill-guy,,,2026-03-01,0.009761152205276707,9759924.736714,2282366.0127901156,
chill-guy,,,2026-03-02,0.0104348622650894,10441384.528028563,2689528.26438603,
chill-guy,,,2026-03-03,0.010485474705115717,10507023.745570414,2208611.345423651,
chill-guy,,,2026-03-04,0.010864585366656868,10880346.407357827,3173906.6646667277,
chill-guy,,,2026-03-05,0.010374103048665675,10368375.30672111,2572627.1440126994,
chill-guy,,,2026-03-06,0.010063750548528178,10063112.230030172,2263405.315723701,
chill-guy,,,2026-03-07,0.009584069683377026,9588787.43743566,1603422.429776627,
chill-guy,,,2026-03-08,0.009608589876634157,9607970.634651752,2327366.156704136,
chill-guy,,,2026-03-09,0.009627331145502642,9598151.892622596,2594887.6316803773,
chill-guy,,,2026-03-10,0.009630207986047232,9629857.687338233,2350313.995434578,
chill-guy,,,2026-03-11,0.009725373251433614,9711801.445876349,2250459.4501868025,
chill-guy,,,2026-03-12,0.00961255146801963,9597741.366388176,1915249.6337889922,
chill-guy,,,2026-03-13,0.00906032752298723,9073801.894198315,2955978.3894840884,
chill-guy,,,2026-03-14,0.009290948003636784,9276850.735117778,1643760.4629640002,
chill-guy,,,2026-03-15,0.009524687661877739,9525045.331372445,1963799.5976822274,
chill-guy,,,2026-03-16,0.010195053775428477,10196285.917757029,3963589.623731939,
chill-guy,,,2026-03-17,0.00970845072053179,9696465.334988052,2628987.8335821345,
chill-guy,,,2026-03-18,0.008507756420771869,8498616.353440853,4353941.596492541,
chill-guy,,,2026-03-19,0.008090963974279702,8080605.436079931,3041437.951365867,
chill-guy,,,2026-03-20,0.008197311191152619,8212196.741435043,2291851.831460541,
chill-guy,,,2026-03-21,0.008381368215054485,8380981.705223759,2016994.8980566224,
chill-guy,,,2026-03-22,0.008006149447241134,8012910.117035176,2519053.5545106474,
chill-guy,,,2026-03-23,0.008158190583043476,8153012.847028973,2744659.1925438126,
chill-guy,,,2026-03-24,0.008294139581435373,8293931.203232591,3976371.4359520855,
chill-guy,,,2026-03-25,0.00792029306523979,7926393.697984565,2124746.2999060275,
chill-guy,,,2026-03-26,0.007769301655170034,7761697.135641241,2213536.358531311,
chill-guy,,,2026-03-27,0.0073743022337694735,7352614.167508779,2790392.951114664,
chromaway,,,2026-03-01,0.017101134119558523,14628876.832270721,4664574.125869896,
chromaway,,,2026-03-02,0.018037838611570333,15432526.925725363,3822075.1548097073,
chromaway,,,2026-03-03,0.017563333190315417,15100684.756292531,3631607.2561120144,
chromaway,,,2026-03-04,0.017547138754334692,15089865.374936122,3396753.8837997615,
chromaway,,,2026-03-05,0.017024427515284123,14640428.225761306,2442480.1255721105,
chromaway,,,2026-03-06,0.015994787250742257,13829051.063763494,3934203.080075967,
chromaway,,,2026-03-07,0.01539640440724708,13321015.38598881,2241795.319070678,
chromaway,,,2026-03-08,0.016027846329331012,13828920.23743556,2643953.9525700985,
chromaway,,,2026-03-09,0.015763348843359525,13629159.412252042,2326662.524004382,
chromaway,,,2026-03-10,0.015621407172683227,13584337.688355004,3577769.902778178,
chromaway,,,2026-03-11,0.016613309752129258,14493678.533187114,5413109.736207805,
chromaway,,,2026-03-12,0.016652679265200004,14619136.216122782,8183612.613425622,
chromaway,,,2026-03-13,0.016212339009963744,14319085.303472644,4313342.676323175,
chromaway,,,2026-03-14,0.016366180677507686,14455276.348880205,2433759.797058535,
chromaway,,,2026-03-15,0.016378682438488716,14472972.596999895,2553195.3011400066,
chromaway,,,2026-03-16,0.016558502488026004,14790598.87794085,2451983.0559721794,
chromaway,,,2026-03-17,0.017627375978378906,15848234.38495013,7214707.825670812,
chromaway,,,2026-03-18,0.016370874256761186,14796824.999326319,24954868.107495718,
chromaway,,,2026-03-19,0.015482768258635664,14062263.19082999,5299147.683386416,
chromaway,,,2026-03-20,0.015467189672350737,14031610.266742354,4245641.601738817,
chromaway,,,2026-03-21,0.0152017904022074,13810287.940159017,1705451.860985713,
chromaway,,,2026-03-22,0.013750422175394045,12498672.876950959,6083267.212751748,
chromaway,,,2026-03-23,0.014534905317344733,13360972.055846592,3650618.4472907763,
chromaway,,,2026-03-24,0.014857866568607861,13659368.855695933,3136855.9080738053,
chromaway,,,2026-03-25,0.014805767660583339,13682482.426819485,4993556.417074271,
chromaway,,,2026-03-26,0.014436473236408457,13412238.938766723,2766080.085610982,
chromaway,,,2026-03-27,0.015104099640892269,14034639.579320043,3504142.5770517467,
civic,,,2026-03-01,0.030215126648267476,24251676.84265298,1844845.7647336144,
civic,,,2026-03-02,0.030850858788660677,24744980.689198647,14948690.82282019,
civic,,,2026-03-03,0.030672940167820822,24598134.332071997,3284161.700796099,
civic,,,2026-03-04,0.030996618729548314,24861833.185785685,2891086.221590766,
civic,,,2026-03-05,0.030602383269987644,24528117.77588297,2062547.730116429,
civic,,,2026-03-06,0.029909632241229483,23959459.369175933,1854086.9934306554,
civic,,,2026-03-07,0.029319118690954764,23514841.61881612,1533177.3784682304,
civic,,,2026-03-08,0.029190866115409903,23408375.160234343,1931787.5300517317,
civic,,,2026-03-09,0.02894027420983312,23222856.717218377,2084265.5903832468,
civic,,,2026-03-10,0.02915754758016601,23398899.599916387,1880717.6781047205,
civic,,,2026-03-11,0.029935209865183242,24007429.704135288,4824654.818940442,
civic,,,2026-03-12,0.030234465126497273,24244598.115936987,2247125.9162479993,
civic,,,2026-03-13,0.030328883512572912,24309840.22155773,1874807.487599688,
civic,,,2026-03-14,0.030096594867648725,24116758.365819637,1458538.5763641035,
civic,,,2026-03-15,0.030821142595536696,24721572.703289986,1823481.1399607435,
civic,,,2026-03-16,0.03176398241717193,25462509.78038892,2128458.6596763977,
civic,,,2026-03-17,0.03216802346248039,25795103.319916643,32859463.84723007,
civic,,,2026-03-18,0.03159021888295954,25332677.5761898,9688370.437712187,
civic,,,2026-03-19,0.03191583457361778,25597269.973949805,13311979.787564512,
civic,,,2026-03-20,0.031828052582152336,25535058.051390648,2952337.875265168,
civic,,,2026-03-21,0.03191565828542909,25613086.633773506,2988897.950866033,
civic,,,2026-03-22,0.03024275151535103,24226547.985912535,2032151.7947670408,
civic,,,2026-03-23,0.031252173710231285,25067564.36875978,2223481.4543933673,
civic,,,2026-03-24,0.032658784312544126,26253405.406580646,22910047.757889,
civic,,,2026-03-25,0.03225508993381304,25864301.188497394,20635700.900407676,
civic,,,2026-03-26,0.03080934965828175,24741784.98511367,3367791.199192088,
civic,,,2026-03-27,0.030336762631778272,24330384.33701553,2496825.735661546,
clearpool,,,2026-03-01,0.02011089590446017,19159067.159990523,1121758.0273901962,
clearpool,,,2026-03-02,0.020436422649932666,19500998.677934553,787797.445664791,
clearpool,,,2026-03-03,0.019912686500346704,18994456.49234826,701341.6423649582,
clearpool,,,2026-03-04,0.020518263397959112,19580608.10897952,1276287.7243519295,
clearpool,,,2026-03-05,0.020173247956776417,19241376.118818562,1050744.978768708,
clearpool,,,2026-03-06,0.02030256302970565,19503521.165220194,6392524.199733711,
clearpool,,,2026-03-07,0.02210725870851733,21212860.676161014,35268491.84794484,
clearpool,,,2026-03-08,0.02075320472009144,19911186.72175285,4820237.266957658,
clearpool,,,2026-03-09,0.020816269698649238,19971307.16502664,1910676.2249203376,
clearpool,,,2026-03-10,0.020814724091832323,19970761.884555057,1398501.3741118787,
clearpool,,,2026-03-11,0.02027976441307827,19458817.734139223,1760198.6676251502,
clearpool,,,2026-03-12,0.02052822382247624,19726947.818541486,1857029.1957331244,
clearpool,,,2026-03-13,0.02059477824198074,19764508.242580544,596130.8224130456,
clearpool,,,2026-03-14,0.02039922797255849,19573544.588712182,392448.08407862333,
clearpool,,,2026-03-15,0.020705999711948395,19853128.368754994,414599.78259297827,
clearpool,,,2026-03-16,0.02141404480176723,20743443.602410138,2232589.2136238525,
clearpool,,,2026-03-17,0.021665883406181374,20788328.651313893,21950420.59443321,
clearpool,,,2026-03-18,0.020341861342880185,19518399.58177645,4919004.966872741,
clearpool,,,2026-03-19,0.020882320464692572,19949387.598747175,4090544.439269945,
clearpool,,,2026-03-20,0.02101175375805924,20149206.972113613,568797.4892236347,
clearpool,,,2026-03-21,0.021796226568643527,20971601.579878073,18494339.742989544,
clearpool,,,2026-03-22,0.022183934062315606,21285904.547608018,12218296.829900298,
clearpool,,,2026-03-23,0.02223331917165632,21335956.376055572,2941526.6931400993,
clearpool,,,2026-03-24,0.022803763464501206,21867418.91181009,3273119.930831406,
clearpool,,,2026-03-25,0.02343258712856864,22414753.438781194,5313923.576725754,
clearpool,,,2026-03-26,0.023858493716617725,22961855.784325983,15115892.562739411,
clearpool,,,2026-03-27,0.025326389621749646,24398947.718039867,17623973.229725573,
cobak-token,,,2026-03-01,0.25189432968541514,24969241.249340717,735570.870506635,
cobak-token,,,2026-03-02,0.255682375851085,25343278.05344409,1156318.7343639522,
cobak-token,,,2026-03-03,0.24765926445398312,24580188.201686975,753889.3841053601,
cobak-token,,,2026-03-04,0.2556843506332242,25360772.580372076,807752.5881365753,
